"External ID","Name","State","Country","Zip"
"__export__.res_city_19500_da4f5fe0","CAPITAL FEDERAL","base.state_ar_c","base.ar","102100"
"__export__.res_city_19501_80b0a91a","CAPITAL FEDERAL","base.state_ar_c","base.ar","102200"
"__export__.res_city_19660_dcebde30","CAPITAL FEDERAL - ABASTO","base.state_ar_c","base.ar","119300"
"__export__.res_city_19661_dac455ca","CAPITAL FEDERAL - BARRACAS","base.state_ar_c","base.ar","127100"
"__export__.res_city_19662_94b54b04","CAPITAL FEDERAL - BELGRANO","base.state_ar_c","base.ar","142800"
"__export__.res_city_19663_09ee90fc","CAPITAL FEDERAL - BOCA","base.state_ar_c","base.ar","115900"
"__export__.res_city_19664_7dd466d2","CAPITAL FEDERAL - BOEDO","base.state_ar_c","base.ar","123300"
"__export__.res_city_19665_0daec2d4","CAPITAL FEDERAL - CONSTITUCION","base.state_ar_c","base.ar","107200"
"__export__.res_city_19666_2ffdec74","CAPITAL FEDERAL - FLORESTA","base.state_ar_c","base.ar","140700"
"__export__.res_city_19667_44a6b7c5","CAPITAL FEDERAL - MONSERRAT","base.state_ar_c","base.ar","107900"
"__export__.res_city_19668_55e00b6b","CAPITAL FEDERAL - MONSERRAT","base.state_ar_c","base.ar","108400"
"__export__.res_city_19669_6cd01822","CAPITAL FEDERAL - PALERMO","base.state_ar_c","base.ar","142500"
"__export__.res_city_19670_ff2ed578","CAPITAL FEDERAL - PATERNAL","base.state_ar_c","base.ar","141600"
"__export__.res_city_19671_4de401b2","CAPITAL FEDERAL - RECOLETA","base.state_ar_c","base.ar","106000"
"__export__.res_city_19672_eeba96a4","CAPITAL FEDERAL - RECOLETA","base.state_ar_c","base.ar","102400"
"__export__.res_city_19673_a54f85a1","CAPITAL FEDERAL - SAN NICOLAS","base.state_ar_c","base.ar","104300"
"__export__.res_city_19674_a90673ad","CAPITAL FEDERAL - SAN NICOLAS","base.state_ar_c","base.ar","104900"
"__export__.res_city_19675_8b5773ed","CAPITAL FEDERAL - VILLA CRESPO","base.state_ar_c","base.ar","105500"
"__export__.res_city_19676_142f786b","CAPITAN BERMUDEZ","base.state_ar_s","base.ar","215400"
"__export__.res_city_19677_edcc86d1","CAPITAN SOLARI","base.state_ar_h","base.ar","351504"
"__export__.res_city_19678_66d2e0ee","CAPIVARA","base.state_ar_s","base.ar","231102"
"__export__.res_city_19679_832ed8a2","CARABELAS","base.state_ar_b","base.ar","270300"
"__export__.res_city_19680_cce51d3e","CARAGUATAY","base.state_ar_n","base.ar","338600"
"__export__.res_city_19681_1a7429d0","CARAPACHAY","base.state_ar_b","base.ar","310002"
"__export__.res_city_19682_b016bf56","CARAPACHAY","base.state_ar_b","base.ar","160501"
"__export__.res_city_19683_959de13c","CARAPACHAY","base.state_ar_b","base.ar","160600"
"__export__.res_city_19684_f3b03a6a","CARCARAÑA","base.state_ar_s","base.ar","213800"
"__export__.res_city_19685_6d6d3b4c","CARHUE","base.state_ar_b","base.ar","643001"
"__export__.res_city_19686_97649fa3","CARILO","base.state_ar_b","base.ar","716702"
"__export__.res_city_19687_8ce09297","CARLOS CASARES","base.state_ar_b","base.ar","653000"
"__export__.res_city_19688_b7f2abc3","CARLOS CASARES-LOCA","","base.ar","653001"
"__export__.res_city_19689_ec28e3b3","CARLOS MARIA NAON","base.state_ar_b","base.ar","651500"
"__export__.res_city_19690_b868fa71","CARLOS PELLEGRINI","base.state_ar_s","base.ar","245300"
"__export__.res_city_19691_22d28d02","CARLOS SPEGAZZINI","base.state_ar_b","base.ar","181300"
"__export__.res_city_19692_ec22a65e","CARLOS TEJEDOR","base.state_ar_b","base.ar","645500"
"__export__.res_city_19693_b214e5f1","CARMEN","base.state_ar_s","base.ar","261800"
"__export__.res_city_19694_6a01ff9f","CARMEN DE ARECO","base.state_ar_b","base.ar","672500"
"__export__.res_city_19695_a8005d3a","CARMEN DE PATAGONES","base.state_ar_b","base.ar","850400"
"__export__.res_city_19696_61f27203","CARNERILLO","base.state_es_co","base.ar","580500"
"__export__.res_city_19697_ce4d14db","CARNERILLOS","","base.ar","516601"
"__export__.res_city_19698_ddf9f5a3","CAROLINA","base.state_ar_d","base.ar","570106"
"__export__.res_city_19699_202d7233","CARPINTERIA","base.state_ar_j","base.ar","543501"
"__export__.res_city_19700_cd8a0767","CARRERAS","base.state_ar_s","base.ar","272900"
"__export__.res_city_19701_029f631c","CARRILOBO","base.state_es_co","base.ar","591500"
"__export__.res_city_19702_7429d711","CARRIZALES","base.state_ar_s","base.ar","221802"
"__export__.res_city_19703_721d7dba","CARRO QUEMADO","base.state_ar_l","base.ar","631902"
"__export__.res_city_19704_372559cc","CARRODILLA","base.state_ar_m","base.ar","550300"
"__export__.res_city_19705_598c257a","CARRODILLA","base.state_ar_m","base.ar","550501"
"__export__.res_city_19706_ca97191a","CASA DE PIEDRA","base.state_ar_l","base.ar","820200"
"__export__.res_city_19707_453dc180","CASA DE PIEDRA/LAPA","base.state_ar_l","base.ar","632302"
"__export__.res_city_19708_4d2b64fb","CASALEGNO","base.state_ar_s","base.ar","224802"
"__export__.res_city_19710_e8e32fbd","CASAS","base.state_ar_s","base.ar","214800"
"__export__.res_city_19709_1232032f","CASAS","base.state_ar_s","base.ar","218400"
"__export__.res_city_19711_cb10d45e","CASBAS","base.state_ar_b","base.ar","641700"
"__export__.res_city_19714_af2c77c7","CASEROS","base.state_ar_e","base.ar","326200"
"__export__.res_city_19713_e3b0e4ba","CASEROS","base.state_ar_b","base.ar","167800"
"__export__.res_city_19712_29f386cd","CASEROS","","base.ar","910200"
"__export__.res_city_19715_da594109","CASILDA","base.state_ar_s","base.ar","217000"
"__export__.res_city_19716_bd111c06","CASTELAR","base.state_ar_b","base.ar","171200"
"__export__.res_city_19717_2c63be06","CASTELLANOS","base.state_es_co","base.ar","513500"
"__export__.res_city_19718_4c756c7d","CASTELLI","base.state_ar_b","base.ar","711400"
"__export__.res_city_19719_3ef621b5","CASTILLA","","base.ar","661600"
"__export__.res_city_19720_1f4f9f4e","CATRIEL","base.state_ar_r","base.ar","830700"
"__export__.res_city_19721_1a98fee4","CATRILO","base.state_ar_l","base.ar","633000"
"__export__.res_city_19722_1e8f0882","CATRILO/ LA PAMPA","base.state_ar_l","base.ar","633001"
"__export__.res_city_19723_2878d55e","CATUNA","base.state_ar_f","base.ar","527500"
"__export__.res_city_19724_181227aa","CAUCETE","base.state_ar_j","base.ar","544200"
"__export__.res_city_19725_1a5bcb24","CAVANAGH","base.state_es_co","base.ar","262500"
"__export__.res_city_19726_f0e348f1","CAVOUR","base.state_ar_s","base.ar","308100"
"__export__.res_city_19727_05d3e006","CAYASTA","base.state_ar_s","base.ar","300103"
"__export__.res_city_19728_e78247f2","CAYASTACITO","base.state_ar_s","base.ar","303800"
"__export__.res_city_19729_c8324bc6","CAYUQUEO","","base.ar","590103"
"__export__.res_city_19730_9cea9f80","CAZON","base.state_ar_b","base.ar","726500"
"__export__.res_city_19383_a8dcfc7d","CAÑADA DE GOMEZ","base.state_ar_s","base.ar","250000"
"__export__.res_city_19384_086e29de","CAÑADA DE LUQUE","base.state_es_co","base.ar","522902"
"__export__.res_city_19385_42ce152b","CAÑADA DE MACHADO","base.state_es_co","base.ar","596100"
"__export__.res_city_19386_f1d8a69e","CAÑADA DEL UCLE","base.state_ar_s","base.ar","263500"
"__export__.res_city_19387_3a3fd752","CAÑADA OMBU","base.state_ar_s","base.ar","355103"
"__export__.res_city_19388_0302111d","CAÑADA RICA","base.state_ar_s","base.ar","210500"
"__export__.res_city_19389_0ce808ff","CAÑADA ROSQUIN","base.state_ar_s","base.ar","245400"
"__export__.res_city_19391_d46ab167","CAÑADA SECA","base.state_ar_b","base.ar","610500"
"__export__.res_city_19390_378b876e","CAÑADA SECA","base.state_ar_m","base.ar","560306"
"__export__.res_city_19392_fa0f94ef","CAÑADITAS","base.state_ar_w","base.ar","346304"
"__export__.res_city_19393_77b7eac9","CAÑADON SECO","base.state_ar_z","base.ar","901300"
"__export__.res_city_19398_2ed7c3bd","CAÑUELAS","base.state_ar_b","base.ar","181400"
"__export__.res_city_19731_b405b048","CEBALLOS","base.state_ar_l","base.ar","622101"
"__export__.res_city_19732_f4b85d58","CEIBAS","base.state_ar_e","base.ar","282301"
"__export__.res_city_19733_15a766f1","CEJOLAO","base.state_ar_g","base.ar","374102"
"__export__.res_city_19734_f6d5f220","CENTENARIO","base.state_ar_q","base.ar","830900"
"__export__.res_city_19735_24a2ee43","CENTENO","base.state_ar_s","base.ar","214801"
"__export__.res_city_19736_a807bbb2","CERES","base.state_ar_s","base.ar","234000"
"__export__.res_city_19737_7440fd8c","CERRILLOS","base.state_ar_k","base.ar","413903"
"__export__.res_city_19738_c18b3142","CERRILLOS","base.state_ar_a","base.ar","440301"
"__export__.res_city_19739_708ad716","CERRITO","base.state_ar_e","base.ar","312201"
"__export__.res_city_19740_b27746f1","CERRO AZUL","base.state_ar_n","base.ar","331300"
"__export__.res_city_19741_7fb87e20","CERRO LAS  ROSAS  Córdoba","base.state_es_co","base.ar","500900"
"__export__.res_city_19742_4704615e","CERRO NORTE","base.state_es_co","base.ar","502100"
"__export__.res_city_19743_cd95f7c7","CERVANTES","base.state_ar_r","base.ar","832600"
"__export__.res_city_19744_2c12526b","CEVIL REDONDO","base.state_ar_t","base.ar","410501"
"__export__.res_city_19745_1f6e2274","CHABAS","base.state_ar_s","base.ar","217300"
"__export__.res_city_19746_d8c04be7","CHACABUCO","base.state_ar_b","base.ar","674000"
"__export__.res_city_19747_4243fe41","CHACABUCO-BCO. LOCA","","base.ar","674001"
"__export__.res_city_19748_0f801700","CHACHARRAMENDI","base.state_ar_l","base.ar","820101"
"__export__.res_city_19750_a43f3892","CHACRAS DE CORIA","base.state_ar_m","base.ar","550500"
"__export__.res_city_19749_34a12f74","CHACRAS DE CORIA","","base.ar","550301"
"__export__.res_city_19751_20083be8","CHAJAN","base.state_es_co","base.ar","583700"
"__export__.res_city_19752_fba60d40","CHAJARI","base.state_ar_e","base.ar","322800"
"__export__.res_city_19753_95cc4782","CHALACEA","base.state_es_co","base.ar","522900"
"__export__.res_city_19754_e0eca0d7","CHALICAN","base.state_ar_y","base.ar","450401"
"__export__.res_city_19755_6c0d92b0","CHALLACO","base.state_ar_q","base.ar","831801"
"__export__.res_city_19757_e69c206d","CHAMICAL","","base.ar","539000"
"__export__.res_city_19756_ad4aae69","CHAMICAL","base.state_ar_f","base.ar","538000"
"__export__.res_city_19762_0fdde808","CHAPADMALAL","base.state_ar_b","base.ar","760500"
"__export__.res_city_19763_73b5ef13","CHAPANAY","base.state_ar_m","base.ar","558901"
"__export__.res_city_19764_7b1897da","CHAPUY","base.state_ar_s","base.ar","260300"
"__export__.res_city_19765_cbbb7ddd","CHARADAI","base.state_ar_h","base.ar","351300"
"__export__.res_city_19766_12b333d4","CHARATA","base.state_ar_h","base.ar","373000"
"__export__.res_city_19767_44e76dd3","CHARBONIER","base.state_es_co","base.ar","528201"
"__export__.res_city_19768_1943b191","CHARRAS","base.state_es_co","base.ar","580702"
"__export__.res_city_19769_8c05a05a","CHASCOMUS","base.state_ar_b","base.ar","713000"
"__export__.res_city_19770_bda5c0fe","CHASICO","base.state_ar_b","base.ar","811701"
"__export__.res_city_19772_6cadd4d3","CHAVARRIA","base.state_ar_w","base.ar","347401"
"__export__.res_city_19771_49d3f89d","CHAVARRIA","base.state_ar_w","base.ar","347400"
"__export__.res_city_19773_f5022bdd","CHAZON","base.state_es_co","base.ar","267500"
"__export__.res_city_19758_afaba171","CHAÑAR","base.state_ar_f","base.ar","527600"
"__export__.res_city_19759_39525277","CHAÑAR FELICIANO","base.state_ar_e","base.ar","318701"
"__export__.res_city_19760_b4665d0b","CHAÑAR LADEADO","base.state_ar_s","base.ar","264301"
"__export__.res_city_19761_225b4966","CHAÑAR LAGUNA","base.state_ar_k","base.ar","423402"
"__export__.res_city_19774_9c66af67","CHELFOROZ","base.state_ar_r","base.ar","836600"
"__export__.res_city_19775_1282147b","CHEPES","base.state_ar_f","base.ar","547000"
"__export__.res_city_19776_c906379a","CHICHINALES","base.state_ar_r","base.ar","832601"
"__export__.res_city_19777_c7f981ff","CHICOANA","base.state_ar_a","base.ar","442301"
"__export__.res_city_19778_6288dd1b","CHILAVERT","base.state_ar_b","base.ar","310200"
"__export__.res_city_19779_40f4b0bf","CHILECITO","base.state_ar_m","base.ar","556904"
"__export__.res_city_19780_d5179b6b","CHILECITO","base.state_ar_f","base.ar","536000"
"__export__.res_city_19781_47d6dda8","CHILIBROSTE","base.state_es_co","base.ar","256100"
"__export__.res_city_19783_73b608b5","CHILLAR","base.state_ar_b","base.ar","740001"
"__export__.res_city_19782_70995ab4","CHILLAR","base.state_ar_b","base.ar","731100"
"__export__.res_city_19784_31f91254","CHIMBAS","base.state_ar_j","base.ar","541300"
"__export__.res_city_19785_3d00de0d","CHIMPAY","base.state_ar_r","base.ar","836400"
"__export__.res_city_19786_ecf6206a","CHIQUEROS","base.state_ar_e","base.ar","315803"
"__export__.res_city_19787_f70d48d4","CHIVILCOY","base.state_ar_b","base.ar","662000"
"__export__.res_city_19788_5e2b5ac9","CHOELE CHOEL","base.state_ar_r","base.ar","836000"
"__export__.res_city_19789_ba7a1074","CHOLILA","base.state_ar_u","base.ar","921700"
"__export__.res_city_19790_a57f502b","CHOROTIS","base.state_ar_h","base.ar","373301"
"__export__.res_city_19791_fc34f957","CHOS MALAL","base.state_ar_q","base.ar","835300"
"__export__.res_city_19792_f326a0b4","CHOSMES","base.state_ar_d","base.ar","572402"
"__export__.res_city_19793_daf3c9c3","CHOVET","base.state_ar_s","base.ar","263300"
"__export__.res_city_19794_393998fa","CHOYA","base.state_ar_g","base.ar","423300"
"__export__.res_city_19795_665e941e","CHRISTOPHERSEN","base.state_ar_s","base.ar","603900"
"__export__.res_city_19796_1459d793","CHUCUL","base.state_es_co","base.ar","580502"
"__export__.res_city_19798_6c89f811","CHUMBICHA","","base.ar","472801"
"__export__.res_city_19797_0fdc968f","CHUMBICHA","base.state_ar_k","base.ar","472800"
"__export__.res_city_19799_a8585393","CHUÑA","base.state_es_co","base.ar","521801"
"__export__.res_city_19800_71e8c708","CIERVO PETISO","base.state_ar_h","base.ar","351501"
"__export__.res_city_19801_69ca3097","CINCO SALTOS","base.state_ar_r","base.ar","830300"
"__export__.res_city_19802_b5f7afbd","CINTRA","base.state_es_co","base.ar","266901"
"__export__.res_city_19803_5a69b183","CINTRA","base.state_es_co","base.ar","255902"
"__export__.res_city_19804_8844c982","CINTRA/BCO. NACION","base.state_es_co","base.ar","256900"
"__export__.res_city_19805_614b0eb4","CIPOLLETTI","base.state_ar_r","base.ar","832400"
"__export__.res_city_19806_57c1ef67","CITY BELL","base.state_ar_b","base.ar","189600"
"__export__.res_city_19807_41019716","CIUDAD AUT. BS. AS.","base.state_ar_c","base.ar","129500"
"__export__.res_city_19808_7c9b919a","CIUDAD AUTO.DE BS AS","base.state_ar_c","base.ar","128600"
"__export__.res_city_19809_d00a64db","CIUDAD AUTONOMA BS.AS.","base.state_ar_c","base.ar","124600"
"__export__.res_city_19810_5133c4a3","CIUDAD AUTONOMA BUENOS AIRES","base.state_ar_b","base.ar","115000"
"__export__.res_city_19811_b505f715","CIUDAD AUTONOMA BUENOS AIRES","base.state_ar_c","base.ar","117000"
"__export__.res_city_19812_b9ca875c","CIUDAD AUTONOMA DE BA","base.state_ar_c","base.ar","106400"
"__export__.res_city_19813_cc6759ab","CIUDAD AUTONOMA DE BS AIRES","base.state_ar_b","base.ar","110401"
"__export__.res_city_19814_68b6e279","CIUDAD AUTONOMA DE BS AS","base.state_ar_c","base.ar","111100"
"__export__.res_city_19815_e5dea757","CIUDAD AUTONOMA DE BS AS","base.state_ar_b","base.ar","120400"
"__export__.res_city_19816_38f4c4e5","CIUDAD AUTONOMA DE BS AS","base.state_ar_b","base.ar","139900"
"__export__.res_city_19817_2ba7abc2","CIUDAD AUTONOMA DE BS AS.","base.state_ar_c","base.ar","122300"
"__export__.res_city_19818_72cc1ab8","CIUDAD AUTONOMA DE BS.AS.","base.state_ar_c","base.ar","128700"
"__export__.res_city_19819_70cf5445","CIUDAD DE Córdoba NORTE","base.state_es_co","base.ar","510000"
"__export__.res_city_19820_94bbbfd9","CIUDAD DE LA PUNTA","base.state_ar_d","base.ar","571001"
"__export__.res_city_19821_492f457a","CIUDAD EVITA","base.state_ar_b","base.ar","177801"
"__export__.res_city_19822_d192e8dd","CIUDAD PERICO","base.state_ar_y","base.ar","460800"
"__export__.res_city_19823_cc332732","CIUDAD PERICO","base.state_ar_y","base.ar","461000"
"__export__.res_city_19824_6fa0922a","CIUDADELA","base.state_ar_b","base.ar","170200"
"__export__.res_city_19825_e1308ddb","CLARA","base.state_ar_e","base.ar","324001"
"__export__.res_city_19826_6191e220","CLARKE","base.state_ar_s","base.ar","221800"
"__export__.res_city_19827_313381a8","CLAROMECO","base.state_ar_b","base.ar","750500"
"__export__.res_city_19828_92c3614d","CLASON","base.state_ar_s","base.ar","214600"
"__export__.res_city_19829_45e6d67e","CLAYPOLE","base.state_ar_b","base.ar","184900"
"__export__.res_city_19830_2f4ec4c4","CLODOMIRA","base.state_ar_g","base.ar","433800"
"__export__.res_city_19831_82f299b0","CLORINDA","base.state_ar_p","base.ar","361000"
"__export__.res_city_19832_19b8ea00","CLOROMIDO LEDESMA","base.state_ar_e","base.ar","320302"
"__export__.res_city_19833_1f3e5729","CLUCELLAS","base.state_ar_s","base.ar","240700"
"__export__.res_city_19834_6a8ffee5","CNEL. CHARLONE-BIRC","base.state_ar_b","base.ar","622302"
"__export__.res_city_19835_e2994e87","CNEL.BRANDSEN","base.state_ar_b","base.ar","198000"
"__export__.res_city_19836_36b61eae","CNEL.DOMINGUEZ","","base.ar","260400"
"__export__.res_city_19837_91d04a42","CNEL.MON","","base.ar","662800"
"__export__.res_city_19838_eb9e95ea","CNEL.PRINGLES","base.state_ar_b","base.ar","850500"
"__export__.res_city_19839_2bff1669","CNEL.VIDAL","base.state_ar_b","base.ar","717400"
"__export__.res_city_19840_6389f689","COBO J.M.","base.state_ar_b","base.ar","711600"
"__export__.res_city_19841_9c9a0f01","COCHINOCA","base.state_ar_y","base.ar","464100"
"__export__.res_city_19842_776e69ea","COL. CAMPO VILLAFAÑE","base.state_ar_p","base.ar","360102"
"__export__.res_city_19843_423fd030","COL. MALBERTINA","base.state_es_co","base.ar","242403"
"__export__.res_city_19844_e61b71b9","COL. SAN BARTOLOME","base.state_es_co","base.ar","242601"
"__export__.res_city_19845_0ecb2d38","COL. TACURALES","base.state_ar_s","base.ar","232401"
"__export__.res_city_19846_7c33b98b","COL.25 DE MAYO","base.state_ar_n","base.ar","336301"
"__export__.res_city_19847_647f5605","COL.25 DE MAYO","base.state_ar_l","base.ar","820100"
"__export__.res_city_19848_2d16957c","COL.RIVADAVIA (DPTO.FERNANDEZ)","base.state_ar_g","base.ar","432200"
"__export__.res_city_19849_78ae0cc6","COL.SANTA ROSA","base.state_ar_a","base.ar","453100"
"__export__.res_city_19850_8526e837","COLALAO DEL VALLE","base.state_ar_t","base.ar","414103"
"__export__.res_city_19851_a19d53ab","COLASTINE NORTE","base.state_ar_s","base.ar","300108"
"__export__.res_city_19852_fe747936","COLAZO","base.state_es_co","base.ar","596502"
"__export__.res_city_19853_51bc00d8","COLAZO","base.state_es_co","base.ar","598100"
"__export__.res_city_19854_df642c6a","COLLAGASTA","base.state_ar_k","base.ar","471100"
"__export__.res_city_19855_3172f810","COLMENA","base.state_ar_s","base.ar","355107"
"__export__.res_city_19856_d6008f98","COLOMBRES","base.state_ar_t","base.ar","418400"
"__export__.res_city_19857_6b0dee53","COLON","base.state_ar_e","base.ar","328000"
"__export__.res_city_19858_a101b11f","COLON","base.state_ar_a","base.ar","440300"
"__export__.res_city_19859_9c4a3502","COLON","base.state_ar_j","base.ar","540101"
"__export__.res_city_19860_250d4d38","COLON","base.state_ar_d","base.ar","570001"
"__export__.res_city_19861_b4f94e99","COLON","base.state_ar_b","base.ar","272000"
"__export__.res_city_19862_426bd28b","COLON LEUFU","base.state_ar_l","base.ar","833601"
"__export__.res_city_19863_c1a6b3e9","COLON-BCO. LOCAL","base.state_ar_b","base.ar","272001"
"__export__.res_city_19864_3c14ffd7","COLONIA   BOSSI","base.state_ar_s","base.ar","232601"
"__export__.res_city_19865_ba33c947","COLONIA  ALPINA","base.state_ar_g","base.ar","234100"
"__export__.res_city_19866_2098be3a","COLONIA  DOLORES","base.state_ar_s","base.ar","304502"
"__export__.res_city_19867_bf657665","COLONIA  LA  PENCA","base.state_ar_s","base.ar","304500"
"__export__.res_city_19868_aae0593b","COLONIA  MASCIAS","base.state_ar_s","base.ar","300100"
"__export__.res_city_19869_fa8c3b82","COLONIA  MONTEFIORE","base.state_ar_s","base.ar","234101"
"__export__.res_city_19870_d0d32795","COLONIA  PROSPERIDAD","base.state_es_co","base.ar","242300"
"__export__.res_city_19871_80ea5c29","COLONIA  ROSA","base.state_ar_s","base.ar","234701"
"__export__.res_city_19872_93290448","COLONIA 1º  DE MAYO","base.state_ar_e","base.ar","328101"
"__export__.res_city_19873_2c7993d9","COLONIA ABORIGEN-CHACO","base.state_ar_h","base.ar","353103"
"__export__.res_city_19874_7bbce50d","COLONIA ADELA","base.state_ar_e","base.ar","320101"
"__export__.res_city_19875_eda3b30d","COLONIA ALDAO","base.state_ar_s","base.ar","231700"
"__export__.res_city_19876_4b06da3c","COLONIA ALMADA","base.state_es_co","base.ar","598700"
"__export__.res_city_19877_9d70cc89","COLONIA ALVEAR","","base.ar","563200"
"__export__.res_city_19878_e73663fe","COLONIA ANA","base.state_ar_s","base.ar","234501"
"__export__.res_city_19879_49f755ad","COLONIA ANGELONI","base.state_ar_s","base.ar","304802"
"__export__.res_city_19880_b374368c","COLONIA AVIGDOR","base.state_ar_e","base.ar","314201"
"__export__.res_city_19881_504f208a","COLONIA BARGE","base.state_es_co","base.ar","265901"
"__export__.res_city_19882_281dc3bd","COLONIA BARON","base.state_ar_l","base.ar","631500"
"__export__.res_city_19883_70337e97","COLONIA BARON/LAPAM","base.state_ar_l","base.ar","631502"
"__export__.res_city_19884_ad8aee01","COLONIA BELGRANO","base.state_ar_s","base.ar","225700"
"__export__.res_city_19885_23e9660d","COLONIA BENITEZ","base.state_ar_h","base.ar","350503"
"__export__.res_city_19886_468daa50","COLONIA BERNARDINO RIVADAVIA","base.state_ar_h","base.ar","370100"
"__export__.res_city_19887_6f78e2b4","COLONIA BICHA","base.state_ar_s","base.ar","231701"
"__export__.res_city_19888_4f6bf8ee","COLONIA BISMARCK","base.state_es_co","base.ar","265101"
"__export__.res_city_19889_d0ca4d6b","COLONIA BOTTURI","base.state_es_co","base.ar","241903"
"__export__.res_city_19890_7305fd57","COLONIA CAROLINA","base.state_ar_w","base.ar","345100"
"__export__.res_city_19891_f156a577","COLONIA CAROYA","base.state_es_co","base.ar","522300"
"__export__.res_city_19892_194e874f","COLONIA CASTELAR","base.state_ar_s","base.ar","240100"
"__export__.res_city_19893_1333015d","COLONIA CASTELLANOS","base.state_ar_s","base.ar","230100"
"__export__.res_city_19894_5c5b2dc6","COLONIA CELINA","base.state_ar_e","base.ar","311302"
"__export__.res_city_19895_4a8bf190","COLONIA CELLO","base.state_ar_s","base.ar","240501"
"__export__.res_city_19896_00f44514","COLONIA CLARA","base.state_ar_s","base.ar","302500"
"__export__.res_city_19897_fbb71ac9","COLONIA COYUNDA","base.state_es_co","base.ar","243501"
"__export__.res_city_19898_8c406f0d","COLONIA CRESPO","base.state_ar_e","base.ar","311800"
"__export__.res_city_19899_e4917f8a","COLONIA DIEZ DE JULIO","base.state_es_co","base.ar","234903"
"__export__.res_city_19900_3566d1c5","COLONIA DORA","base.state_ar_g","base.ar","433200"
"__export__.res_city_19901_82b8b60b","COLONIA DURAN","base.state_ar_s","base.ar","355501"
"__export__.res_city_19902_b59f99b8","COLONIA EL SAUCE","base.state_ar_e","base.ar","326101"
"__export__.res_city_19903_57d695c9","COLONIA ELIA","base.state_ar_e","base.ar","326100"
"__export__.res_city_19904_7d693d44","COLONIA ELISA","base.state_ar_h","base.ar","351500"
"__export__.res_city_19905_54fa35d8","COLONIA ESTHER","base.state_ar_s","base.ar","304803"
"__export__.res_city_19906_3e139225","COLONIA FEDERAL","base.state_ar_e","base.ar","318100"
"__export__.res_city_19907_843a13cb","COLONIA FIDELA","base.state_ar_s","base.ar","230112"
"__export__.res_city_19908_1518bbe2","COLONIA FISCAL SARMIENTO","base.state_ar_j","base.ar","543503"
"__export__.res_city_19909_5cee8d92","COLONIA HINOJO","base.state_ar_b","base.ar","731800"
"__export__.res_city_19910_517917ae","COLONIA ITALIANA","base.state_es_co","base.ar","264501"
"__export__.res_city_19911_ed0e402d","COLONIA ITURRASPE","base.state_es_co","base.ar","241302"
"__export__.res_city_19912_60fabb2d","COLONIA JUALIA Y ECHARREN","base.state_ar_r","base.ar","813800"
"__export__.res_city_19913_2b927f9d","COLONIA JULIA","base.state_ar_l","base.ar","630001"
"__export__.res_city_19914_dac40f9d","COLONIA LA BLANCA","base.state_ar_s","base.ar","305201"
"__export__.res_city_19915_aa01e1a0","COLONIA LA LLAVE","base.state_ar_e","base.ar","315802"
"__export__.res_city_19916_21e60013","COLONIA LA PENCA","base.state_ar_s","base.ar","304401"
"__export__.res_city_19917_ce0b62f7","COLONIA LAS PICHANAS","base.state_es_co","base.ar","243301"
"__export__.res_city_19918_e84989bb","COLONIA LAS ROSAS","base.state_ar_m","base.ar","556502"
"__export__.res_city_19919_d678a069","COLONIA LIEBIG","base.state_ar_w","base.ar","335800"
"__export__.res_city_19920_9679cd8c","COLONIA LIEBIG","base.state_ar_w","base.ar","335801"
"__export__.res_city_19921_818fa113","COLONIA MABRAGAÑA","base.state_ar_e","base.ar","328301"
"__export__.res_city_19922_020502ba","COLONIA MACKINLAY","base.state_ar_g","base.ar","234702"
"__export__.res_city_19923_8d6088d4","COLONIA MARGARITA","base.state_ar_s","base.ar","244300"
"__export__.res_city_19924_45668898","COLONIA MARINA","base.state_es_co","base.ar","242401"
"__export__.res_city_19925_bb57c245","COLONIA MARINA","base.state_es_co","base.ar","242500"
"__export__.res_city_19926_02f29c0f","COLONIA MAUA","base.state_ar_s","base.ar","231103"
"__export__.res_city_19927_9660c4b2","COLONIA MAUNIER","base.state_es_co","base.ar","234902"
"__export__.res_city_19928_8e0d3255","COLONIA MIXTA","base.state_ar_h","base.ar","351401"
"__export__.res_city_19929_fd102d65","COLONIA MONTEFIORE","base.state_ar_s","base.ar","234102"
"__export__.res_city_19930_a8d0e37f","COLONIA NUEVA","base.state_ar_e","base.ar","311801"
"__export__.res_city_19931_51aa7dc9","COLONIA PASTORIL","base.state_ar_p","base.ar","360106"
"__export__.res_city_19932_5dd8adf4","COLONIA PINTO","base.state_ar_g","base.ar","431300"
"__export__.res_city_19933_f2aad7d8","COLONIA PUJOL","base.state_ar_s","base.ar","308002"
"__export__.res_city_19934_8aaa89ec","COLONIA RAQUEL","base.state_ar_s","base.ar","232201"
"__export__.res_city_19935_96ca4339","COLONIA RIVADAVIA","base.state_ar_s","base.ar","308102"
"__export__.res_city_19936_e6c9a373","COLONIA SAN ANTONIO","base.state_ar_e","base.ar","326902"
"__export__.res_city_19937_b1185df9","COLONIA SAN MIGUEL","base.state_ar_b","base.ar","740302"
"__export__.res_city_19938_a15f9836","COLONIA SAN PEDRO","base.state_es_co","base.ar","242101"
"__export__.res_city_19939_f2ecd4fb","COLONIA SANTA TERESA","base.state_ar_l","base.ar","631101"
"__export__.res_city_19940_f7cc0d51","COLONIA SEGOVIA","base.state_ar_m","base.ar","552501"
"__export__.res_city_19941_faf89f97","COLONIA SERE","base.state_ar_b","base.ar","645900"
